id,city,state,location,year,city_latitude,city_longitude,report_link
69940,Eagle Mountain,UT,"Eagle Mountain, UT",2019,40.31410000000004,-112.00689999999996,http://www.nuforc.org/webreports/150/S150022.html
69941,San Diego,CA,"San Diego, CA",2019,32.78722907702912,-117.14026773074518,http://www.nuforc.org/webreports/150/S150018.html
69942,Cleveland,OH,"Cleveland, OH",2019,41.47117691601711,-81.65460330426816,http://www.nuforc.org/webreports/150/S150019.html
69943,Williamsport,PA,"Williamsport, PA",2019,41.38124009433964,-76.82344056603765,http://www.nuforc.org/webreports/150/S150024.html
69944,Alexandria,VA,"Alexandria, VA",2019,38.798958214042806,-77.09513265167011,http://www.nuforc.org/webreports/150/S150586.html
69945,Portland,OR,"Portland, OR",2019,45.51052971304566,-122.66520380380288,http://www.nuforc.org/webreports/150/S150021.html
69946,Mesa,AZ,"Mesa, AZ",2019,33.421264542936065,-111.772797322253,http://www.nuforc.org/webreports/150/S150000.html
69947,Post Falls,ID,"Post Falls, ID",2019,47.777716129032314,-117.0145032258064,http://www.nuforc.org/webreports/150/S150012.html
69948,Portland,OR,"Portland, OR",2019,45.51052971304566,-122.66520380380288,http://www.nuforc.org/webreports/149/S149992.html
69949,Morriston,FL,"Morriston, FL",2019,29.2585,-82.5401,http://www.nuforc.org/webreports/150/S150007.html
69950,Baldwinsville,NY,"Baldwinsville, NY",2019,43.15869999999997,-76.33269999999996,http://www.nuforc.org/webreports/149/S149985.html
69951,Amity,OR,"Amity, OR",2019,45.1076,-123.2325,http://www.nuforc.org/webreports/149/S149978.html
69952,Surrey,BC,"Surrey, BC",2019,49.130311023622895,-122.80632944881968,http://www.nuforc.org/webreports/150/S150006.html
69953,Surrey,BC,"Surrey, BC",2019,49.130311023622895,-122.80632944881968,http://www.nuforc.org/webreports/150/S150003.html
69954,Mountlake Terrace,WA,"Mountlake Terrace, WA",2019,47.78819999999997,-122.30869999999972,http://www.nuforc.org/webreports/150/S150592.html
69955,Forest Lake,MN,"Forest Lake, MN",2019,45.267299999999985,-93.01960000000004,http://www.nuforc.org/webreports/149/S149999.html
69956,Spencerville,IN,"Spencerville, IN",2019,41.2686,-84.9119,http://www.nuforc.org/webreports/150/S150596.html
69957,Georgetown,TX,"Georgetown, TX",2019,30.65738063063069,-97.67511981981968,http://www.nuforc.org/webreports/149/S149993.html
69958,Wilmington,DE,"Wilmington, DE",2019,39.75068661126516,-75.56602068328687,http://www.nuforc.org/webreports/149/S149990.html
69959,Odessa,TX,"Odessa, TX",2019,31.869177391304337,-102.3695095652176,http://www.nuforc.org/webreports/149/S149988.html
69960,Lake Worth,FL,"Lake Worth, FL",2019,26.60020571428564,-80.12513920634922,http://www.nuforc.org/webreports/149/S149987.html
69961,Lubbock,TX,"Lubbock, TX",2019,33.5417037369207,-101.90381898355758,http://www.nuforc.org/webreports/149/S149969.html
69962,Albuquerque,NM,"Albuquerque, NM",2019,35.10348122192229,-106.61247515723308,http://www.nuforc.org/webreports/149/S149965.html
69963,Boise,ID,"Boise, ID",2019,43.6144452015356,-116.244678023033,http://www.nuforc.org/webreports/150/S150588.html
69964,Marietta,GA,"Marietta, GA",2019,33.961887459016594,-84.510213196721,http://www.nuforc.org/webreports/150/S150593.html
69965,Youngstown,OH,"Youngstown, OH",2019,41.073532450331264,-80.67290662251614,http://www.nuforc.org/webreports/150/S150597.html
69966,Lynnwood,WA,"Lynnwood, WA",2019,47.82361835051538,-122.29480474226806,http://www.nuforc.org/webreports/149/S149957.html
69967,Roy,UT,"Roy, UT",2019,41.17869999999997,-112.04929999999987,http://www.nuforc.org/webreports/149/S149970.html
69968,East Berlin,PA,"East Berlin, PA",2019,39.9707,-77.01050000000002,http://www.nuforc.org/webreports/151/S151191.html
69969,Sammamish,WA,"Sammamish, WA",2019,47.604626589595455,-122.02597052023148,http://www.nuforc.org/webreports/149/S149946.html
69970,Woodruff,WI,"Woodruff, WI",2019,45.9418,-89.6594,http://www.nuforc.org/webreports/149/S149966.html
69971,Gardena,CA,"Gardena, CA",2019,33.889699363057275,-118.30469554140116,http://www.nuforc.org/webreports/149/S149964.html
69972,Sparks,NV,"Sparks, NV",2019,39.57104725274719,-119.67573992674016,http://www.nuforc.org/webreports/149/S149989.html
69973,Annandale,VA,"Annandale, VA",2019,38.83809999999995,-77.21210000000016,http://www.nuforc.org/webreports/149/S149944.html
69974,Loveland,CO,"Loveland, CO",2019,40.4278336805555,-105.19762951388894,http://www.nuforc.org/webreports/149/S149960.html
69975,New York,NY,"New York, NY",2019,40.74430706561583,-73.98772448166753,http://www.nuforc.org/webreports/150/S150595.html
69976,Perris,CA,"Perris, CA",2019,33.81609698275861,-117.25104913793083,http://www.nuforc.org/webreports/149/S149948.html
69977,Eagle River,AK,"Eagle River, AK",2019,61.21489999999995,-149.2583000000002,http://www.nuforc.org/webreports/150/S150324.html
69978,Topeka,KS,"Topeka, KS",2019,39.03386902439035,-95.7572297560975,http://www.nuforc.org/webreports/149/S149954.html
69979,Albany,OR,"Albany, OR",2019,44.63083692307702,-123.06774307692298,http://www.nuforc.org/webreports/150/S150288.html
69980,Bear,DE,"Bear, DE",2019,39.60249999999997,-75.69449999999978,http://www.nuforc.org/webreports/150/S150291.html
69981,Post Falls,ID,"Post Falls, ID",2019,47.777716129032314,-117.0145032258064,http://www.nuforc.org/webreports/149/S149947.html
69982,North Royalton,OH,"North Royalton, OH",2019,41.314599999999984,-81.74490000000003,http://www.nuforc.org/webreports/150/S150287.html
69983,Florence,SC,"Florence, SC",2019,34.174190816326494,-79.73023826530604,http://www.nuforc.org/webreports/149/S149953.html
69984,Carlsbad,CA,"Carlsbad, CA",2019,33.12780664961641,-117.30352710997413,http://www.nuforc.org/webreports/150/S150292.html
69985,Wichita,KS,"Wichita, KS",2019,37.69639784853686,-97.32954010326988,http://www.nuforc.org/webreports/150/S150587.html
69986,Fort Worth,TX,"Fort Worth, TX",2019,32.75736600322754,-97.34710441097356,http://www.nuforc.org/webreports/150/S150289.html
69987,Fort Gibson,OK,"Fort Gibson, OK",2019,35.80060000000001,-95.19100000000002,http://www.nuforc.org/webreports/150/S150285.html
69988,Alhambra,CA,"Alhambra, CA",2019,34.08404181818194,-118.13867490909055,http://www.nuforc.org/webreports/150/S150380.html
69989,Astoria,OR,"Astoria, OR",2019,46.124700000000026,-123.67649999999996,http://www.nuforc.org/webreports/150/S150313.html
69990,Dane,WI,"Dane, WI",2019,43.2407,-89.5098,http://www.nuforc.org/webreports/150/S150290.html
69991,Columbus,OH,"Columbus, OH",2019,40.00341687325051,-82.99822087165268,http://www.nuforc.org/webreports/150/S150286.html
69992,Newington,CT,"Newington, CT",2019,41.68571181818171,-72.73113181818192,http://www.nuforc.org/webreports/150/S150477.html
69993,Orange,VA,"Orange, VA",2019,38.22070000000003,-78.05589999999994,http://www.nuforc.org/webreports/150/S150326.html
69994,El Paso,TX,"El Paso, TX",2019,31.79232818352071,-106.3748488764045,http://www.nuforc.org/webreports/150/S150318.html
69995,Anderson,IN,"Anderson, IN",2019,40.10373239436625,-85.67924319248827,http://www.nuforc.org/webreports/150/S150384.html
69996,Boone,NC,"Boone, NC",2019,36.21906973684207,-81.65653947368415,http://www.nuforc.org/webreports/150/S150322.html
69997,Lithia,FL,"Lithia, FL",2019,27.78659999999996,-82.14400000000016,http://www.nuforc.org/webreports/150/S150320.html
69998,Antigo,WI,"Antigo, WI",2019,45.102699999999984,-89.19099999999996,http://www.nuforc.org/webreports/150/S150681.html
69999,Harrison,OH,"Harrison, OH",2019,39.248599999999946,-84.73130000000003,http://www.nuforc.org/webreports/150/S150386.html
70000,Nashville,TN,"Nashville, TN",2019,36.131700042408816,-86.77681348600586,http://www.nuforc.org/webreports/150/S150607.html
70001,Berkeley Springs,WV,"Berkeley Springs, WV",2019,39.54359999999998,-78.21399999999996,http://www.nuforc.org/webreports/150/S150712.html
70002,Clinton,MI,"Clinton, MI",2019,42.08069999999999,-83.95869999999998,http://www.nuforc.org/webreports/150/S150308.html
70003,Roswell,GA,"Roswell, GA",2019,34.04023923444971,-84.34734832535878,http://www.nuforc.org/webreports/150/S150317.html
70004,San Dimas,CA,"San Dimas, CA",2019,34.10660000000005,-117.81500000000015,http://www.nuforc.org/webreports/150/S150333.html
70005,Naples,FL,"Naples, FL",2019,26.193181969949972,-81.73703021702818,http://www.nuforc.org/webreports/150/S150336.html
70006,Annandale,VA,"Annandale, VA",2019,38.83809999999995,-77.21210000000016,http://www.nuforc.org/webreports/150/S150310.html
70007,North Charleston,SC,"North Charleston, SC",2019,32.87719179487181,-80.02638717948726,http://www.nuforc.org/webreports/150/S150314.html
70008,Norris City,IL,"Norris City, IL",2019,37.9661,-88.28159999999998,http://www.nuforc.org/webreports/150/S150589.html
70009,Athol,MA,"Athol, MA",2019,42.59590000000002,-72.2267,http://www.nuforc.org/webreports/150/S150309.html
70010,Santa Claus,IN,"Santa Claus, IN",2019,38.116899999999994,-86.91150000000002,http://www.nuforc.org/webreports/150/S150590.html
70011,Tacoma,WA,"Tacoma, WA",2019,47.21257223776202,-122.4597204895106,http://www.nuforc.org/webreports/150/S150312.html
70012,Oklahoma City,OK,"Oklahoma City, OK",2019,35.471861779142536,-97.52630349693165,http://www.nuforc.org/webreports/150/S150329.html
70013,Newburgh,IN,"Newburgh, IN",2019,37.95656792452828,-87.35251509433971,http://www.nuforc.org/webreports/150/S150585.html
70014,Billerica,MA,"Billerica, MA",2019,42.549476129032165,-71.25605548387112,http://www.nuforc.org/webreports/150/S150327.html
70015,Mountlake Terrace,WA,"Mountlake Terrace, WA",2019,47.78819999999997,-122.30869999999972,http://www.nuforc.org/webreports/150/S150591.html
70016,Elmwood Park,IL,"Elmwood Park, IL",2019,41.92109999999992,-87.80919999999983,http://www.nuforc.org/webreports/150/S150452.html
70017,Henderson,NV,"Henderson, NV",2019,36.026650762829654,-115.0438399445218,http://www.nuforc.org/webreports/150/S150331.html
70018,Kingsport,TN,"Kingsport, TN",2019,36.50270386100395,-82.54795830115832,http://www.nuforc.org/webreports/150/S150410.html
70019,Hampton,VA,"Hampton, VA",2019,37.054642378048904,-76.37444359756103,http://www.nuforc.org/webreports/150/S150389.html
70020,Greenville,NC,"Greenville, NC",2019,35.60140526315794,-77.24022186234846,http://www.nuforc.org/webreports/150/S150332.html
70021,Erie,PA,"Erie, PA",2019,42.09974517647057,-80.0776338823526,http://www.nuforc.org/webreports/150/S150337.html
70022,West Palm Beach,FL,"West Palm Beach, FL",2019,26.70504529494388,-80.13514009831465,http://www.nuforc.org/webreports/150/S150388.html
70023,Marshfield,MA,"Marshfield, MA",2019,42.09180000000003,-70.70560000000015,http://www.nuforc.org/webreports/150/S150391.html
70024,Delavan,WI,"Delavan, WI",2019,42.6495,-88.6594,http://www.nuforc.org/webreports/151/S151167.html
70025,Whittier,CA,"Whittier, CA",2019,33.96301605839416,-118.0281332116786,http://www.nuforc.org/webreports/150/S150390.html
70026,Taylors,SC,"Taylors, SC",2019,34.99650000000009,-82.32870000000001,http://www.nuforc.org/webreports/150/S150334.html
70027,Norwich,CT,"Norwich, CT",2019,41.52430000000003,-72.07589999999986,http://www.nuforc.org/webreports/150/S150444.html
70028,Dana point,CA,"Dana point, CA",2019,33.47820000000001,-117.70639999999982,http://www.nuforc.org/webreports/150/S150395.html
70029,Marietta,GA,"Marietta, GA",2019,33.961887459016594,-84.510213196721,http://www.nuforc.org/webreports/150/S150344.html
70030,Studio City,CA,"Studio City, CA",2019,34.1382647727273,-118.3920568181818,http://www.nuforc.org/webreports/150/S150418.html
70031,Newburgh,IN,"Newburgh, IN",2019,37.95656792452828,-87.35251509433971,http://www.nuforc.org/webreports/150/S150832.html
70032,Newburgh,IN,"Newburgh, IN",2019,37.95656792452828,-87.35251509433971,http://www.nuforc.org/webreports/150/S150584.html
70033,Collinsville,TX,"Collinsville, TX",2019,33.5369,-96.9,http://www.nuforc.org/webreports/150/S150398.html
70034,Destin,FL,"Destin, FL",2019,30.397983544303735,-86.45729999999989,http://www.nuforc.org/webreports/150/S150411.html
70035,Goodspring,TN,"Goodspring, TN",2019,35.1041,-87.1621,http://www.nuforc.org/webreports/150/S150394.html
70036,Waddy,KY,"Waddy, KY",2019,38.1091,-85.0978,http://www.nuforc.org/webreports/150/S150397.html
70037,Richmond,TX,"Richmond, TX",2019,29.582200000000125,-95.7607999999996,http://www.nuforc.org/webreports/150/S150401.html
70038,Estes Park,CO,"Estes Park, CO",2019,40.377199999999995,-105.52169999999992,http://www.nuforc.org/webreports/150/S150582.html
70039,Baldwin,MI,"Baldwin, MI",2019,43.92340000000001,-85.86789999999999,http://www.nuforc.org/webreports/151/S151105.html
70040,Bay Shore,NY,"Bay Shore, NY",2019,40.73379999999998,-73.26519999999987,http://www.nuforc.org/webreports/150/S150402.html
70041,El Paso,TX,"El Paso, TX",2019,31.79232818352071,-106.3748488764045,http://www.nuforc.org/webreports/150/S150406.html
70042,Vancouver,WA,"Vancouver, WA",2019,45.65808015267145,-122.58490839694592,http://www.nuforc.org/webreports/150/S150415.html
70043,Sherrard,IL,"Sherrard, IL",2019,41.30360000000001,-90.52009999999996,http://www.nuforc.org/webreports/150/S150428.html
70044,Yorba Linda,CA,"Yorba Linda, CA",2019,33.891402339181276,-117.77783450292368,http://www.nuforc.org/webreports/150/S150459.html
70045,Emerson,NJ,"Emerson, NJ",2019,40.97480000000001,-74.02469999999997,http://www.nuforc.org/webreports/150/S150396.html
70046,Shelton,CT,"Shelton, CT",2019,41.315800000000074,-73.13539999999985,http://www.nuforc.org/webreports/150/S150417.html
70047,Big Rock,TN,"Big Rock, TN",2019,36.589,-87.7799,http://www.nuforc.org/webreports/150/S150412.html
70048,Bridgeport,CT,"Bridgeport, CT",2019,41.19200961038958,-73.20145714285718,http://www.nuforc.org/webreports/150/S150426.html
70049,Branford,CT,"Branford, CT",2019,41.286399999999965,-72.79559999999987,http://www.nuforc.org/webreports/150/S150420.html
70050,Barneveld,NY,"Barneveld, NY",2019,43.24269999999999,-75.1585,http://www.nuforc.org/webreports/150/S150419.html
70051,Long lane,MO,"Long lane, MO",2019,37.6095,-92.9479,http://www.nuforc.org/webreports/150/S150427.html
70052,Morehead City,NC,"Morehead City, NC",2019,34.73859999999998,-76.76769999999998,http://www.nuforc.org/webreports/150/S150609.html
70053,Colchester,CT,"Colchester, CT",2019,41.54709999999996,-72.34299999999993,http://www.nuforc.org/webreports/150/S150436.html
70054,Stillwater,MN,"Stillwater, MN",2019,45.06480000000008,-92.84730000000016,http://www.nuforc.org/webreports/150/S150429.html
70055,Danville,KY,"Danville, KY",2019,37.64540634920638,-84.81567460317471,http://www.nuforc.org/webreports/150/S150421.html
70056,Seattle,WA,"Seattle, WA",2019,47.60904638888874,-122.3260283459568,http://www.nuforc.org/webreports/150/S150423.html
70057,Marysville,CA,"Marysville, CA",2019,39.15869999999997,-121.47259999999989,http://www.nuforc.org/webreports/150/S150515.html
70058,Buckeye,AZ,"Buckeye, AZ",2019,33.379728571428586,-112.56263516483524,http://www.nuforc.org/webreports/150/S150422.html
70059,Henderson,NV,"Henderson, NV",2019,36.026650762829654,-115.0438399445218,http://www.nuforc.org/webreports/150/S150478.html
70060,Chicago,IL,"Chicago, IL",2019,41.87991241592284,-87.66801795521151,http://www.nuforc.org/webreports/150/S150424.html
70061,Shrewsbury,PA,"Shrewsbury, PA",2019,39.76689999999999,-76.67889999999997,http://www.nuforc.org/webreports/150/S150441.html
70062,Southport,CT,"Southport, CT",2019,41.14350000000001,-73.2894,http://www.nuforc.org/webreports/150/S150578.html
70063,Dudley,MA,"Dudley, MA",2019,42.059400000000025,-71.93559999999997,http://www.nuforc.org/webreports/150/S150475.html
70064,Saint Clair Shores,MI,"Saint Clair Shores, MI",2019,42.49333837209308,-82.89567558139514,http://www.nuforc.org/webreports/150/S150438.html
70065,Vineland,NJ,"Vineland, NJ",2019,39.48592270531389,-75.00142657004835,http://www.nuforc.org/webreports/150/S150437.html
70066,Lawrenceville,GA,"Lawrenceville, GA",2019,33.9562991347341,-84.01987614338685,http://www.nuforc.org/webreports/150/S150836.html
70067,Marietta,GA,"Marietta, GA",2019,33.961887459016594,-84.510213196721,http://www.nuforc.org/webreports/150/S150837.html
70068,Warrenton,GA,"Warrenton, GA",2019,33.4027,-82.6558,http://www.nuforc.org/webreports/150/S150610.html
70069,Newburgh,IN,"Newburgh, IN",2019,37.95656792452828,-87.35251509433971,http://www.nuforc.org/webreports/150/S150831.html
70070,Ellijay,GA,"Ellijay, GA",2019,34.70326451612909,-84.43203010752683,http://www.nuforc.org/webreports/150/S150442.html
70071,Snellville,GA,"Snellville, GA",2019,33.830933333333434,-84.02016666666687,http://www.nuforc.org/webreports/150/S150450.html
70072,Edmonton,AB,"Edmonton, AB",2019,53.52298881322941,-113.50396144617464,http://www.nuforc.org/webreports/150/S150447.html
70073,Coatesville,PA,"Coatesville, PA",2019,39.968300000000184,-75.82669999999975,http://www.nuforc.org/webreports/150/S150449.html
70074,Middleton,MA,"Middleton, MA",2019,42.602499999999985,-71.01189999999998,http://www.nuforc.org/webreports/150/S150445.html
70075,Pensacola,FL,"Pensacola, FL",2019,30.462935377358697,-87.26545408805006,http://www.nuforc.org/webreports/150/S150828.html
70076,Yakima,WA,"Yakima, WA",2019,46.632617886178906,-120.5687176151761,http://www.nuforc.org/webreports/150/S150474.html
70077,Mountlake Terrace,WA,"Mountlake Terrace, WA",2019,47.78819999999997,-122.30869999999972,http://www.nuforc.org/webreports/150/S150834.html
70078,Vancouver,BC,"Vancouver, BC",2019,49.26892572695881,-123.11223982257296,http://www.nuforc.org/webreports/150/S150432.html
70079,Radcliff,KY,"Radcliff, KY",2019,37.85459999999995,-85.89609999999996,http://www.nuforc.org/webreports/150/S150448.html
70080,Seattle,WA,"Seattle, WA",2019,47.60904638888874,-122.3260283459568,http://www.nuforc.org/webreports/150/S150462.html
70081,Santa Claus,IN,"Santa Claus, IN",2019,38.116899999999994,-86.91150000000002,http://www.nuforc.org/webreports/150/S150833.html
70082,Apache Junction,AZ,"Apache Junction, AZ",2019,33.41510000000002,-111.54960000000013,http://www.nuforc.org/webreports/150/S150487.html
70083,Liberty,MO,"Liberty, MO",2019,39.26910833333336,-94.3892190476193,http://www.nuforc.org/webreports/150/S150463.html
70084,Norton,MA,"Norton, MA",2019,41.96090000000003,-71.18040000000012,http://www.nuforc.org/webreports/150/S150464.html
70085,Aurora,IL,"Aurora, IL",2019,41.76135531100495,-88.3152893779896,http://www.nuforc.org/webreports/150/S150461.html
70086,Mesa,AZ,"Mesa, AZ",2019,33.421264542936065,-111.772797322253,http://www.nuforc.org/webreports/150/S150465.html
70087,Downey,CA,"Downey, CA",2019,33.9356347266882,-118.13377170418036,http://www.nuforc.org/webreports/150/S150598.html
70088,Sheboygan,WI,"Sheboygan, WI",2019,43.740465697674374,-87.75469651162777,http://www.nuforc.org/webreports/150/S150508.html
70089,Surprise,AZ,"Surprise, AZ",2019,33.63271552511418,-112.37252283105023,http://www.nuforc.org/webreports/150/S150489.html
70090,Philadelphia,PA,"Philadelphia, PA",2019,39.99063505273983,-75.1458012136986,http://www.nuforc.org/webreports/150/S150467.html
70091,North Port,FL,"North Port, FL",2019,27.07620952380954,-82.22327976190468,http://www.nuforc.org/webreports/150/S150830.html
70092,Galloway,OH,"Galloway, OH",2019,39.93769999999997,-83.20430000000002,http://www.nuforc.org/webreports/150/S150488.html
70093,Chandler,AZ,"Chandler, AZ",2019,33.29885793871889,-111.86506392757629,http://www.nuforc.org/webreports/150/S150479.html
70094,Fort Lauderdale,FL,"Fort Lauderdale, FL",2019,26.136914681280626,-80.21914075569774,http://www.nuforc.org/webreports/150/S150490.html
70095,Kansas City,KS,"Kansas City, KS",2019,39.10614083333336,-94.70725125000014,http://www.nuforc.org/webreports/150/S150486.html
70096,Tulsa,OK,"Tulsa, OK",2019,36.109455879967584,-95.93524541768087,http://www.nuforc.org/webreports/150/S150494.html
70097,Evansville,IN,"Evansville, IN",2019,37.98475253093327,-87.51397041619776,http://www.nuforc.org/webreports/150/S150491.html
70098,Hawthorne,CA,"Hawthorne, CA",2019,33.91308229166671,-118.34435312499988,http://www.nuforc.org/webreports/150/S150500.html
70099,Northbrook,IL,"Northbrook, IL",2019,42.119843778801894,-87.84421428571392,http://www.nuforc.org/webreports/150/S150829.html
70100,The Colony,TX,"The Colony, TX",2019,33.073499999999974,-96.90320000000013,http://www.nuforc.org/webreports/150/S150507.html
70101,Imperial,MO,"Imperial, MO",2019,38.39650000000001,-90.42630000000004,http://www.nuforc.org/webreports/150/S150511.html
70102,Simpsonville,SC,"Simpsonville, SC",2019,34.743073664122214,-82.2392438931297,http://www.nuforc.org/webreports/150/S150492.html
70103,Simpsonville,SC,"Simpsonville, SC",2019,34.743073664122214,-82.2392438931297,http://www.nuforc.org/webreports/150/S150493.html
70104,Nashville,TN,"Nashville, TN",2019,36.131700042408816,-86.77681348600586,http://www.nuforc.org/webreports/150/S150720.html
70105,Pensacola,FL,"Pensacola, FL",2019,30.462935377358697,-87.26545408805006,http://www.nuforc.org/webreports/150/S150819.html
70106,Apex,NC,"Apex, NC",2019,35.71733365853661,-78.88086439024426,http://www.nuforc.org/webreports/150/S150510.html
70110,Shreveport,LA,"Shreveport, LA",2019,32.4442429245283,-93.76882279874206,http://www.nuforc.org/webreports/150/S150521.html
70111,Helotes,TX,"Helotes, TX",2019,29.632200000000008,-98.76060000000004,http://www.nuforc.org/webreports/151/S151072.html
70112,Milwaukee,WI,"Milwaukee, WI",2019,43.0517440261047,-87.95998544176753,http://www.nuforc.org/webreports/150/S150496.html
70113,Smyrna,TN,"Smyrna, TN",2019,35.959300000000155,-86.54199999999983,http://www.nuforc.org/webreports/150/S150522.html
70114,Louisville,KY,"Louisville, KY",2019,38.211214467651466,-85.68918456444241,http://www.nuforc.org/webreports/150/S150512.html
70115,Nashua,NH,"Nashua, NH",2019,42.74402106339464,-71.48120613496933,http://www.nuforc.org/webreports/150/S150838.html
70116,Yakima,WA,"Yakima, WA",2019,46.632617886178906,-120.5687176151761,http://www.nuforc.org/webreports/150/S150652.html
70123,Pensacola,FL,"Pensacola, FL",2019,30.462935377358697,-87.26545408805006,http://www.nuforc.org/webreports/150/S150827.html
70124,San jose,CA,"San jose, CA",2019,37.33884202188921,-121.88970568835909,http://www.nuforc.org/webreports/150/S150562.html
70125,Castle Rock,CO,"Castle Rock, CO",2019,39.38157092651769,-104.84837571884968,http://www.nuforc.org/webreports/150/S150518.html
70126,Yuba city,CA,"Yuba city, CA",2019,39.05981141552499,-121.66825616438334,http://www.nuforc.org/webreports/150/S150575.html
70127,Guilford,NY,"Guilford, NY",2019,42.4181,-75.4673,http://www.nuforc.org/webreports/150/S150605.html
70135,Woodcliff Lake,NJ,"Woodcliff Lake, NJ",2019,41.0299,-74.0548,http://www.nuforc.org/webreports/150/S150946.html
70136,Byron,IL,"Byron, IL",2019,42.162500000000016,-89.24769999999995,http://www.nuforc.org/webreports/150/S150691.html
70137,Lafayette,CO,"Lafayette, CO",2019,40.01530000000002,-105.10759999999976,http://www.nuforc.org/webreports/150/S150530.html
70138,Toledo,OH,"Toledo, OH",2019,41.66651057471256,-83.5986298850576,http://www.nuforc.org/webreports/150/S150524.html
70139,Cocolalla,ID,"Cocolalla, ID",2019,48.1062,-116.6764,http://www.nuforc.org/webreports/150/S150662.html
70146,Milwaukee,WI,"Milwaukee, WI",2019,43.0517440261047,-87.95998544176753,http://www.nuforc.org/webreports/150/S150602.html
70147,Hinton,AB,"Hinton, AB",2019,53.4001,-117.58570000000006,http://www.nuforc.org/webreports/150/S150608.html
70148,Jonesboro,AR,"Jonesboro, AR",2019,35.86654834123227,-90.66735592417083,http://www.nuforc.org/webreports/151/S151069.html
70149,Big Bear Lake,CA,"Big Bear Lake, CA",2019,34.2395,-116.86850000000004,http://www.nuforc.org/webreports/150/S150566.html
70150,Nampa,ID,"Nampa, ID",2019,43.56891901408443,-116.56197605633804,http://www.nuforc.org/webreports/150/S150532.html
70151,Woodbine,GA,"Woodbine, GA",2019,30.912799999999997,-81.65409999999999,http://www.nuforc.org/webreports/151/S151073.html
70152,Trinidad,CO,"Trinidad, CO",2019,37.2242,-104.3727,http://www.nuforc.org/webreports/150/S150682.html
70157,Deer Park,NY,"Deer Park, NY",2019,40.7618000000001,-73.32930000000012,http://www.nuforc.org/webreports/150/S150557.html
70158,Phoenix,AZ,"Phoenix, AZ",2019,33.5353805506076,-112.04946000000058,http://www.nuforc.org/webreports/150/S150678.html
70159,Columbus,MS,"Columbus, MS",2019,33.47298615384614,-88.44492153846159,http://www.nuforc.org/webreports/150/S150641.html
70160,Lumberport,WV,"Lumberport, WV",2019,39.395,-80.3966,http://www.nuforc.org/webreports/150/S150820.html
70161,Warrenton,VA,"Warrenton, VA",2019,38.725101898734074,-77.7977411392404,http://www.nuforc.org/webreports/150/S150574.html
70162,Marina,CA,"Marina, CA",2019,36.67990000000005,-121.78969999999993,http://www.nuforc.org/webreports/150/S150533.html
70163,Chesapeake,VA,"Chesapeake, VA",2019,36.75204769539075,-76.2818308617235,http://www.nuforc.org/webreports/150/S150571.html
70167,Dutton,VA,"Dutton, VA",2019,37.4889,-76.4445,http://www.nuforc.org/webreports/150/S150539.html
70168,Borrego Springs,CA,"Borrego Springs, CA",2019,33.1799,-116.2731,http://www.nuforc.org/webreports/150/S150803.html
70169,San Diego,CA,"San Diego, CA",2019,32.78722907702912,-117.14026773074518,http://www.nuforc.org/webreports/150/S150570.html
70170,Redlands,CA,"Redlands, CA",2019,34.03061421800935,-117.14975355450208,http://www.nuforc.org/webreports/150/S150559.html
70171,Fairfield,CA,"Fairfield, CA",2019,38.26628125,-122.0464996710529,http://www.nuforc.org/webreports/150/S150555.html
70172,Palm Desert,CA,"Palm Desert, CA",2019,33.73731449275359,-116.37795362318784,http://www.nuforc.org/webreports/150/S150623.html
70173,Tucson,AZ,"Tucson, AZ",2019,32.25994075660238,-110.92754232690946,http://www.nuforc.org/webreports/151/S151591.html
70174,Bridgeville,PA,"Bridgeville, PA",2019,40.34560000000007,-80.13420000000009,http://www.nuforc.org/webreports/151/S151224.html
70175,Portland,OR,"Portland, OR",2019,45.51052971304566,-122.66520380380288,http://www.nuforc.org/webreports/151/S151499.html
70176,Plano,TX,"Plano, TX",2019,33.048121504660216,-96.74114607190306,http://www.nuforc.org/webreports/151/S151544.html
70177,Orr,MN,"Orr, MN",2019,48.1587,-92.8336,http://www.nuforc.org/webreports/151/S151349.html
70178,Kissimmee,FL,"Kissimmee, FL",2019,28.255034672618937,-81.42949196428496,http://www.nuforc.org/webreports/151/S151323.html
70179,Oklahoma City,OK,"Oklahoma City, OK",2019,35.471861779142536,-97.52630349693165,http://www.nuforc.org/webreports/151/S151274.html
70180,Chula Vista,CA,"Chula Vista, CA",2019,32.628852714931995,-117.0211839366519,http://www.nuforc.org/webreports/150/S150620.html
70181,Chula Vista,CA,"Chula Vista, CA",2019,32.628852714931995,-117.0211839366519,http://www.nuforc.org/webreports/150/S150624.html
70182,Hemet,CA,"Hemet, CA",2019,33.6858274456521,-116.96792690217312,http://www.nuforc.org/webreports/150/S150664.html
70183,Madera,CA,"Madera, CA",2019,36.94874010695178,-120.10298502673776,http://www.nuforc.org/webreports/150/S150617.html
70184,La Quinta,CA,"La Quinta, CA",2019,33.65794508196727,-116.27032786885276,http://www.nuforc.org/webreports/150/S150651.html
70185,Westminster,CA,"Westminster, CA",2019,33.747400000000134,-117.99390000000032,http://www.nuforc.org/webreports/150/S150552.html
70186,Ivins,UT,"Ivins, UT",2019,37.1851,-113.6365,http://www.nuforc.org/webreports/151/S151259.html
70187,Santa Cruz,CA,"Santa Cruz, CA",2019,37.01125664621656,-122.04450858895682,http://www.nuforc.org/webreports/151/S151377.html
